Term Locale,Term Category,Term,Alias,Case Sensitive
en-US,Accounting - FASB,Quasi-endowment Funds,,False
en-US,Accounting - FASB,Rabbi Trusts,,False
en-US,Accounting - FASB,Ratchet Death Benefit,,False
en-US,Accounting - FASB,Rate Implicit in the Lease,,False
en-US,Accounting - FASB,Reacquisition Price of Debt,,False
en-US,Accounting - FASB,Readily Convertible to Cash,,False
en-US,Accounting - FASB,Readily Determinable Fair Value,,False
en-US,Accounting - FASB,Real Estate Investment Trust,REIT,False
en-US,Accounting - FASB,Real Estate Venture,,False
en-US,Accounting - FASB,Reasonable Certainty,,False
en-US,Accounting - FASB,Reasonably Possible,,False
en-US,Accounting - FASB,Recalcitrant Potentially Responsible Party,,False
en-US,Accounting - FASB,Recipient Entity,,False
en-US,Accounting - FASB,Reciprocal Exchange,,False
en-US,Accounting - FASB,Reclassification,,False
en-US,Accounting - FASB,Reclassification Adjustments,,False
en-US,Accounting - FASB,Reclassification of Net Assets,,False
en-US,Accounting - FASB,Recorded Investment,,False
en-US,Accounting - FASB,Recorded Investment in the Receivable,,False
en-US,Accounting - FASB,Record Master,,False
en-US,Accounting - FASB,Record-Share Method,,False
en-US,Accounting - FASB,Recourse,,False
en-US,Accounting - FASB,Recoverable Amount,,False
en-US,Accounting - FASB,Reduced-Profit Method,,False
en-US,Accounting - FASB,Registration Payment Arrangement,,False
en-US,Accounting - FASB,Regular-Way Security Trades,,False
en-US,Accounting - FASB,Regular-Way Trades,,False
en-US,Accounting - FASB,Regulatory Assets and Regulatory Liabilities,,False
en-US,Accounting - FASB,Reimbursement Plan,,False
en-US,Accounting - FASB,Reinsurance,,False
en-US,Accounting - FASB,Reinsurance Recoverable,,False
en-US,Accounting - FASB,Reinsurer,,False
en-US,Accounting - FASB,Related Parties,,False
en-US,Accounting - FASB,Relative Fair Value Before Construction,,False
en-US,Accounting - FASB,Relative Sales Value Method,,False
en-US,Accounting - FASB,Release,,False
en-US,Accounting - FASB,Reliable Technology,,False
en-US,Accounting - FASB,Reload,,False
en-US,Accounting - FASB,Reload Feature and Reload Option,,False
en-US,Accounting - FASB,Reload Transaction,,False
en-US,Accounting - FASB,Remainder Interest,,False
en-US,Accounting - FASB,Remeasurement Event,,False
en-US,Accounting - FASB,Remedial Action,,False
en-US,Accounting - FASB,Remedial Investigation-Feasibility Study,,False
en-US,Accounting - FASB,Remote,,False
en-US,Accounting - FASB,Removal Action,,False
en-US,Accounting - FASB,Reorganization,,False
en-US,Accounting - FASB,Reorganization Items,,False
en-US,Accounting - FASB,Reorganization Proceeding,,False
en-US,Accounting - FASB,Reorganization Value,,False
en-US,Accounting - FASB,Replaced Contract,,False
en-US,Accounting - FASB,Replacement Award,,False
en-US,Accounting - FASB,Replacement Contract,,False
en-US,Accounting - FASB,Reporting Currency,,False
en-US,Accounting - FASB,Reporting Date,,False
en-US,Accounting - FASB,Reporting Entity,,False
en-US,Accounting - FASB,Reporting Unit,,False
en-US,Accounting - FASB,Repurchase Agreement,,False
en-US,Accounting - FASB,Repurchase Agreement Accounted for as a Collateralized Borrowing,,False
en-US,Accounting - FASB,Repurchase Financing,,False
en-US,Accounting - FASB,Repurchase-to-Maturity Transaction,,False
en-US,Accounting - FASB,Requisite Service Period,,False
en-US,Accounting - FASB,Rescission,,False
en-US,Accounting - FASB,Research and Development,R&D,False
en-US,Accounting - FASB,Reseller,,False
en-US,Accounting - FASB,Reserves,,False
en-US,Accounting - FASB,Reservoir,,False
en-US,Accounting - FASB,Reset Date,,False
en-US,Accounting - FASB,Residual Value,,False
en-US,Accounting - FASB,Residual Value Guarantee,,False
en-US,Accounting - FASB,Resources,,False
en-US,Accounting - FASB,Restatement,,False
en-US,Accounting - FASB,Restate-Translate,,False
en-US,Accounting - FASB,Restricted Net Assets,,False
en-US,Accounting - FASB,Restricted Net Assets of Consolidated Subsidiaries,,False
en-US,Accounting - FASB,Restricted Share,,False
en-US,Accounting - FASB,Restricted Support,,False
en-US,Accounting - FASB,Restriction,,False
en-US,Accounting - FASB,Restructuring,,False
en-US,Accounting - FASB,Retains,,False
en-US,Accounting - FASB,Retired Life Fund,,False
en-US,Accounting - FASB,Retirees,,False
en-US,Accounting - FASB,Retirement,,False
en-US,Accounting - FASB,Retroactive Reinsurance,,False
en-US,Accounting - FASB,Retrocession,,False
en-US,Accounting - FASB,Retrospective Application,,False
en-US,Accounting - FASB,Retrospective Insurance Arrangements,,False
en-US,Accounting - FASB,Retrospective Interest Method,,False
en-US,Accounting - FASB,Retrospective Rate Setting,,False
en-US,Accounting - FASB,Return of Capital,,False
en-US,Accounting - FASB,Return of Premium Death Benefit,,False
en-US,Accounting - FASB,Return on Plan Assets,,False
en-US,Accounting - FASB,Reunderwriting,,False
en-US,Accounting - FASB,Revenue,,False
en-US,Accounting - FASB,Revenue Passenger Mile,RPM,False
en-US,Accounting - FASB,Reverse Acquisition,,False
en-US,Accounting - FASB,Reverse Repurchase Agreement Accounted for as a Collateralized Borrowing,,False
en-US,Accounting - FASB,Reverse Spinoff,,False
en-US,Accounting - FASB,Reverse Treasury Stock Method,,False
en-US,Accounting - FASB,Revised Financial Statements,,False
en-US,Accounting - FASB,Revolving-Period Securitizations,,False
en-US,Accounting - FASB,Revolving Privileges,,False
en-US,Accounting - FASB,Right of Setoff,,False
en-US,Accounting - FASB,Right-of-Use Asset,,False
en-US,Accounting - FASB,Rights Issue,,False
en-US,Accounting - FASB,Right-to-Use,RTU,False
en-US,Accounting - FASB,Risk of Adverse Deviation,,False
en-US,Accounting - FASB,Risk of Antiselection,,False
en-US,Accounting - FASB,Risk Premium,,False
en-US,Accounting - FASB,Rollout,,False
en-US,Accounting - FASB,Rollup,,False
en-US,Accounting - FASB,Roll-Up Death Benefit,,False
en-US,Accounting - FASB,Rotable Parts,,False
en-US,Accounting - FASB,Round-Turn,,False
en-US,Accounting - FASB,Row Crops,,False
en-US,Accounting - FASB,Royalties,,False
en-US,Accounting - FASB,Sabbatical Leave,,False
en-US,Accounting - FASB,Saleable Hydrocarbons,,False
en-US,Accounting - FASB,Sale-Leaseback Accounting,,False
en-US,Accounting - FASB,Sales Inducements,,False
en-US,Accounting - FASB,Sales Recognition,,False
en-US,Accounting - FASB,Sales-Type Lease,,False
en-US,Accounting - FASB,Sales Value,,False
en-US,Accounting - FASB,Salvage,,False
en-US,Accounting - FASB,Sampler Program,,False
en-US,Accounting - FASB,Secondary Markets,,False
en-US,Accounting - FASB,SEC Registrant,,False
en-US,Accounting - FASB,Secured Claim,SC,False
en-US,Accounting - FASB,Securities and Exchange Commission Registrant,,False
en-US,Accounting - FASB,Securities and Exchange Commission Filer,SEC Filer,False
en-US,Accounting - FASB,Securities Custodian,,False
en-US,Accounting - FASB,Securitization,,False
en-US,Accounting - FASB,Security,,False
en-US,Accounting - FASB,Security Interest,,False
en-US,Accounting - FASB,Seed Money,,False
en-US,Accounting - FASB,Seller,,False
en-US,Accounting - FASB,Seller Subsidy,,False
en-US,Accounting - FASB,Purchasing Power Loss,,False
en-US,Accounting - FASB,Selling Profit,,False
en-US,Accounting - FASB,Selling Loss,,False
en-US,Accounting - FASB,Separate Account,,False
en-US,Accounting - FASB,Separate Account Arrangement,,False
en-US,Accounting - FASB,Separately Priced Contracts,,False
en-US,Accounting - FASB,Service,,False
en-US,Accounting - FASB,Service Condition,,False
en-US,Accounting - FASB,Service Cooperative,,False
en-US,Accounting - FASB,Service Corporation,,False
en-US,Accounting - FASB,Service Cost,,False
en-US,Accounting - FASB,Service Inception Date,,False
en-US,Accounting - FASB,Service Well,,False
en-US,Accounting - FASB,Servicing Assets,,False
en-US,Accounting - FASB,Servicing Liabilities,,False
en-US,Accounting - FASB,Set for Production,,False
en-US,Accounting - FASB,Set-off Right,,False
en-US,Accounting - FASB,Settlement of an Award,,False
en-US,Accounting - FASB,Settlement of a Postretirement Benefit Obligation,Settlement of a Pension,False
en-US,Accounting - FASB,Settlement Period,,False
en-US,Accounting - FASB,Severe Impact,,False
en-US,Accounting - FASB,Share-Based Payment Arrangements,,False
en-US,Accounting - FASB,Share-Based Payment Transactions,,False
en-US,Accounting - FASB,Share Option,,False
en-US,Accounting - FASB,Shares,,False
en-US,Accounting - FASB,Share Unit,,False
en-US,Accounting - FASB,Shipping Costs,,False
en-US,Accounting - FASB,Short-Term Inducement,,False
en-US,Accounting - FASB,Short-Term Lease,,False
en-US,Accounting - FASB,Short-Term Obligations,,False
en-US,Accounting - FASB,Significant Changes,,False
en-US,Accounting - FASB,Significant Geographic Area,,False
en-US,Accounting - FASB,Significant Influence,,False
en-US,Accounting - FASB,Significant Oil- and Gas-Producing Activities,,False
en-US,Accounting - FASB,Simultaneous-Equations Method,,False
en-US,Accounting - FASB,Single-Employer Plan,,False
en-US,Accounting - FASB,Single Premium Deferred Annuity,SPDA,False
en-US,Accounting - FASB,Site License,,False
en-US,Accounting - FASB,Slot Machine,,False
en-US,Accounting - FASB,Slotting Fees,,False
en-US,Accounting - FASB,Soft-Dollar Arrangements,,False
en-US,Accounting - FASB,Spare Parts,,False
en-US,Accounting - FASB,Special Drawing Rights,,False
en-US,Accounting - FASB,Specialized Skills,,False
en-US,Accounting - FASB,Special Termination Benefits,,False
en-US,Accounting - FASB,Spending Rate,,False
en-US,Accounting - FASB,Spinoff,,False
en-US,Accounting - FASB,Split-Interest Agreement,,False
en-US,Accounting - FASB,Split-off,,False
en-US,Accounting - FASB,Sponsor,,False
en-US,Accounting - FASB,Spot Rate,,False
en-US,Accounting - FASB,Springing Lock-Box Arrangement,,False
en-US,Accounting - FASB,Standalone Price,,False
en-US,Accounting - FASB,Standalone Selling Price,,False
en-US,Accounting - FASB,Standard Antidilution Provisions,,False
en-US,Accounting - FASB,Standard Representations and Warranties,,False
en-US,Accounting - FASB,Standby Letter of Credit,,False
en-US,Accounting - FASB,Standstill Agreement,,False
en-US,Accounting - FASB,Start-up Activities,,False
en-US,Accounting - FASB,Statement of Changes in Net Assets in Liquidation,,False
en-US,Accounting - FASB,Statement of Net Assets in Liquidation,,False
en-US,Accounting - FASB,Statutory Accounting Practices,,False
en-US,Accounting - FASB,Step Bonds,,False
en-US,Accounting - FASB,Stipulation,,False
en-US,Accounting - FASB,Stock Appreciation Right,,False
en-US,Accounting - FASB,Stock Dividend,,False
en-US,Accounting - FASB,Stock Split,,False
en-US,Accounting - FASB,Stop-Loss Arrangement,,False
en-US,Accounting - FASB,Stop-Loss Insurance,,False
en-US,Accounting - FASB,Stratigraphic Test Well,,False
en-US,Accounting - FASB,Street Date,,False
en-US,Accounting - FASB,Strict Liability,,False
en-US,Accounting - FASB,Stripping Costs,,False
en-US,Accounting - FASB,Structured Note,,False
en-US,Accounting - FASB,Stub Period,,False
en-US,Accounting - FASB,Stub Rate,,False
en-US,Accounting - FASB,Subcontractor Claims,,False
en-US,Accounting - FASB,Subjective Acceleration Clause,,False
en-US,Accounting - FASB,Sublease,,False
en-US,Accounting - FASB,Subordinated Financial Support,,False
en-US,Accounting - FASB,Subrogation,,False
en-US,Accounting - FASB,Subscriber-Related Costs,,False
en-US,Accounting - FASB,Subscription-Form Demutualization,,False
en-US,Accounting - FASB,Subsequent Events,,False
en-US,Accounting - FASB,Subsidiary,,False
en-US,Accounting - FASB,Substantial Doubt about an Entity’s Ability to Continue as a Going Concern,,False
en-US,Accounting - FASB,Substantially All,,False
en-US,Accounting - FASB,Substantive Conversion Feature,,False
en-US,Accounting - FASB,Substantive Plan,,False
en-US,Accounting - FASB,Supplemental Actuarial Value,,False
en-US,Accounting - FASB,Supply Cooperative,,False
en-US,Accounting - FASB,Support Equipment and Facilities,,False
en-US,Accounting - FASB,Supporting Activities,,False
en-US,Accounting - FASB,Surplus Notes,,False
en-US,Accounting - FASB,Surrender Charge,,False
en-US,Accounting - FASB,Surrender Charges,,False
en-US,Accounting - FASB,Suspense Shares,,False
en-US,Accounting - FASB,Syndication Activities,,False
en-US,Accounting - FASB,Syndication Fees,,False
en-US,Accounting - FASB,Synthetic Instrument Accounting,,False
en-US,Accounting - FASB,Systematic Risk,,False
en-US,Accounting - FASB,Tail Coverage,,False
en-US,Accounting - FASB,Take-or-Pay Contract,,False
en-US,Accounting - FASB,Tandem Award,,False
en-US,Accounting - FASB,Taxable Income,,False
en-US,Accounting - FASB,Taxable Temporary Difference,,False
en-US,Accounting - FASB,Tax Consequences,,False
en-US,Accounting - FASB,Tax,,False
en-US,Accounting - FASB,Tax-Planning Strategy,,False
en-US,Accounting - FASB,Tax Position,,False
en-US,Accounting - FASB,Temporarily Restricted Net Assets,,False
en-US,Accounting - FASB,Temporary Difference,,False
en-US,Accounting - FASB,Temporary Restriction,,False
en-US,Accounting - FASB,Tenancy-for-Years,,False
en-US,Accounting - FASB,Tentative Minimum Tax,TMT,False
en-US,Accounting - FASB,Term Endowment,,False
en-US,Accounting - FASB,Terminal Dividends,,False
en-US,Accounting - FASB,Terminal Value,,False
en-US,Accounting - FASB,Terminating Plan,,False
en-US,Accounting - FASB,Termination,,False
en-US,Accounting - FASB,Termination Benefits,,False
en-US,Accounting - FASB,Termination Indemnities,,False
en-US,Accounting - FASB,Termination Rate,,False
en-US,Accounting - FASB,Term Life Insurance,,False
en-US,Accounting - FASB,Terms of a Share-Based Payment Award,,False
en-US,Accounting - FASB,Territory,,False
en-US,Accounting - FASB,Testing,,False
en-US,Accounting - FASB,Theoretical Investment,,False
en-US,Accounting - FASB,Throughput Contract,,False
en-US,Accounting - FASB,Time-and-Material Contracts,,False
en-US,Accounting - FASB,Time of Issuance,,False
en-US,Accounting - FASB,Time of Restructuring,,False
en-US,Accounting - FASB,Time-Share,,False
en-US,Accounting - FASB,Time-Sharing,,False
en-US,Accounting - FASB,Time-Sharing Interest,,False
en-US,Accounting - FASB,Time-Sharing Special-Purpose Entity,,False
en-US,Accounting - FASB,Time Value,,False
en-US,Accounting - FASB,Time Value of an Option,,False
en-US,Accounting - FASB,Timing Risk,,False
en-US,Accounting - FASB,Title Insurance Entity,,False
en-US,Accounting - FASB,Title Plant,,False
en-US,Accounting - FASB,Top-Off Provision,,False
en-US,Accounting - FASB,Top-Up Shares,,False
en-US,Accounting - FASB,Total Return,,False
en-US,Accounting - FASB,Trading,,False
en-US,Accounting - FASB,Trading Purposes,,False
en-US,Accounting - FASB,Trading Securities,,False
en-US,Accounting - FASB,Traditional 12b-1 Plan,,False
en-US,Accounting - FASB,Traditional Variable Annuity,,False
en-US,Accounting - FASB,Transaction,,False
en-US,Accounting - FASB,Transaction Costs,,False
en-US,Accounting - FASB,Transaction Date,,False
en-US,Accounting - FASB,Transaction Gain,,False
en-US,Accounting - FASB,Transaction Loss,,False
en-US,Accounting - FASB,Transaction Price,,False
en-US,Accounting - FASB,Transfer,,False
en-US,Accounting - FASB,Transferee,,False
en-US,Accounting - FASB,Transferor,,False
en-US,Accounting - FASB,Transferred Financial Assets,,False
en-US,Accounting - FASB,Transition Asset,,False
en-US,Accounting - FASB,Transition Obligation,,False
en-US,Accounting - FASB,Translate-Restate,,False
en-US,Accounting - FASB,Translation,,False
en-US,Accounting - FASB,Translation Adjustments,,False
en-US,Accounting - FASB,Transportation Costs,,False
en-US,Accounting - FASB,Treasury Stock Method,,False
en-US,Accounting - FASB,Troubled Debt Restructuring,,False
en-US,Accounting - FASB,Trustee,,False
en-US,Accounting - FASB,Turnover,,False
en-US,Accounting - FASB,Two-Tier Annuity,,False
en-US,Accounting - FASB,Uniform Management of Institutional Funds Act,UMIFA,False
en-US,Accounting - FASB,Unallocated Contract,,False
en-US,Accounting - FASB,Uncollectibility,,False
en-US,Accounting - FASB,Uncommitted Loans,,False
en-US,Accounting - FASB,"Uncompleted Wells, Equipment, and Facilities",,False
en-US,Accounting - FASB,Unconditional Promise to Give,,False
en-US,Accounting - FASB,Unconditional Purchase Obligation,,False
en-US,Accounting - FASB,Underlying,,False
en-US,Accounting - FASB,Underlying Asset,,False
en-US,Accounting - FASB,Undersecured Claim,,False
en-US,Accounting - FASB,Underwater Endowment Fund,,False
en-US,Accounting - FASB,Underwriting Risk,,False
en-US,Accounting - FASB,Undeveloped Oil and Gas Reserves,,False
en-US,Accounting - FASB,Undivided Interest,,False
en-US,Accounting - FASB,Unfunded Accumulated Postretirement Benefit Obligation,,False
en-US,Accounting - FASB,Unfunded Projected Benefit Obligation,,False
en-US,Accounting - FASB,Unguaranteed Residual Asset,,False
en-US,Accounting - FASB,Unguaranteed Residual Value,,False
en-US,Accounting - FASB,Unilateral Ability,,False
en-US,Accounting - FASB,Unilateral Administrative Order,,False
en-US,Accounting - FASB,Unit,,False
en-US,Accounting - FASB,Unitized,,False
en-US,Accounting - FASB,Unit of Account,,False
en-US,Accounting - FASB,Unit of Measure,,False
en-US,Accounting - FASB,Unit-Price Contracts,,False
en-US,Accounting - FASB,Units-of-Revenue Method,,False
en-US,Accounting - FASB,Unknown Potentially Responsible Party,,False
en-US,Accounting - FASB,Unobservable Inputs,,False
en-US,Accounting - FASB,Unproved Properties,,False
en-US,Accounting - FASB,Unproven Potentially Responsible Party,,False
en-US,Accounting - FASB,Unrecognized Tax Benefit,,False
en-US,Accounting - FASB,Unrestricted Net Assets,,False
en-US,Accounting - FASB,Unrestricted Support,,False
en-US,Accounting - FASB,Unsecured Claim,,False
en-US,Accounting - FASB,Unsystematic Risk,,False
en-US,Accounting - FASB,Unusual Nature,,False
en-US,Accounting - FASB,Upgrade,,False
en-US,Accounting - FASB,Upgrade Right,,False
en-US,Accounting - FASB,Upgrade Transaction,,False
en-US,Accounting - FASB,Uniform Prudent Management of Institutional Funds Act of 2006,UPMIFA,False
en-US,Accounting - FASB,Useful Life,,False
en-US,Accounting - FASB,User,,False
en-US,Accounting - FASB,Vacation Club,,False
en-US,Accounting - FASB,Valuation Allowance,,False
en-US,Accounting - FASB,Valuation of Assets,,False
en-US,Accounting - FASB,Value,,False
en-US,Accounting - FASB,Value Beyond Proven and Probable Reserves,VBPP,False
en-US,Accounting - FASB,Value in Use,,False
en-US,Accounting - FASB,Variable Annuity Contract,,False
en-US,Accounting - FASB,Variable Interest Entity,VIE,False
en-US,Accounting - FASB,Variable Interests,,False
en-US,Accounting - FASB,Variable Lease Payments,,False
en-US,Accounting - FASB,Variable-Rate Forward Contracts,,False
en-US,Accounting - FASB,Variance Power,,False
en-US,Accounting - FASB,Vendor,,False
en-US,Accounting - FASB,Vest,,False
en-US,Accounting - FASB,Vested Benefit Information,,False
en-US,Accounting - FASB,Vested Benefit Obligation,,False
en-US,Accounting - FASB,Vested Benefits,,False
en-US,Accounting - FASB,Vested Shares,,False
en-US,Accounting - FASB,Vineyards,,False
en-US,Accounting - FASB,Violation of a Provision,,False
en-US,Accounting - FASB,Volatility,,False
en-US,Accounting - FASB,Voluntary Health and Welfare Entity,,False
en-US,Accounting - FASB,Warrant,,False
en-US,Accounting - FASB,Warranty,,False
en-US,Accounting - FASB,Weather Derivative,,False
en-US,Accounting - FASB,Weighted-Average Number of Common Shares Outstanding,,False
en-US,Accounting - FASB,Wells and Related Equipment and Facilities,,False
en-US,Accounting - FASB,When-and-If-Available,,False
en-US,Accounting - FASB,Whole-Life Contract,,False
en-US,Accounting - FASB,Wholly Owned Subsidiary,,False
en-US,Accounting - FASB,Win,,False
en-US,Accounting - FASB,With Cause,,False
en-US,Accounting - FASB,Without Cause,,False
en-US,Accounting - FASB,Working Capital,,False
en-US,Accounting - FASB,Working Model,,False
en-US,Accounting - FASB,Workout Expenditures,,False
en-US,Accounting - FASB,Wrap,,False
en-US,Accounting - FASB,Wrap Lease Transaction,,False
en-US,Accounting - FASB,Written Notice of Allocation,,False
en-US,Accounting - FASB,Zero-Coupon Method,,False
